,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_IS_NO,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6096,0,1,0,0,1,1,0,0,0,0,0,0,0,1,70.2,70.2,0,False,True,False,True,False,False,False,False,True,False
1954,1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.45,75.45,1,False,True,False,True,False,False,False,False,True,False
4255,1,0,1,0,13,1,1,0,0,1,0,1,1,1,75.3,989.45,1,True,False,False,False,True,False,False,False,False,True
4749,1,0,0,0,5,1,0,0,0,0,1,0,0,1,49.2,216.9,1,True,False,False,True,False,False,False,False,True,False
1050,1,1,0,0,12,0,0,0,0,1,1,0,1,1,43.65,526.95,1,True,False,False,True,False,False,False,False,True,False
3875,1,1,1,1,41,1,1,0,1,1,1,1,1,1,111.95,4534.9,1,False,True,False,False,True,False,False,False,True,False
881,1,1,0,0,26,1,0,0,0,0,0,0,0,0,19.3,504.2,0,False,False,True,False,True,False,False,True,False,False
4027,0,0,1,0,20,0,0,0,0,0,0,0,0,1,24.45,482.8,1,True,False,False,True,False,False,False,False,True,False
2344,0,1,0,0,14,0,0,1,0,1,1,0,0,0,39.7,692.35,0,True,False,False,False,False,True,False,False,False,True
163,1,0,0,0,53,1,1,0,1,1,1,0,1,1,73.9,3958.25,0,True,False,False,False,False,True,True,False,False,False
4272,1,0,1,0,56,1,1,0,0,0,0,0,0,1,25.15,1327.15,1,False,False,True,False,False,True,False,True,False,False
808,1,0,1,0,40,1,1,0,1,0,0,1,1,1,101.3,4113.1,1,False,True,False,True,False,False,False,False,True,False
4840,0,1,0,0,43,0,0,1,1,0,0,0,0,1,33.45,1500.25,0,True,False,False,True,False,False,False,True,False,False
537,0,0,1,1,33,1,0,1,1,1,0,0,0,1,58.45,1955.4,0,True,False,False,False,True,False,False,False,False,True
3666,0,0,1,1,50,1,1,0,0,0,0,1,0,1,84.4,4116.15,1,False,True,False,True,False,False,True,False,False,False
3767,1,0,1,0,72,1,1,1,0,1,1,1,1,1,110.9,8240.85,0,False,True,False,False,False,True,False,True,False,False
970,0,0,0,0,1,1,0,0,0,0,0,1,1,0,90.55,90.55,1,False,True,False,True,False,False,False,False,True,False
3631,0,1,1,0,1,1,0,1,0,0,0,0,0,1,49.55,49.55,1,True,False,False,True,False,False,False,False,True,False
6971,0,1,1,0,18,1,1,0,0,0,1,1,1,0,99.75,1836.25,1,False,True,False,True,False,False,True,False,False,False
5583,0,1,1,0,26,1,0,0,1,0,0,0,1,0,84.95,2169.75,1,False,True,False,True,False,False,False,False,True,False
549,1,0,0,0,15,1,0,0,0,0,0,0,0,0,19.75,311.6,0,False,False,True,True,False,False,False,False,False,True
3241,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.1,20.1,1,False,False,True,True,False,False,False,False,False,True
3038,0,1,1,0,67,1,1,1,1,0,0,1,1,1,105.6,7112.15,0,False,True,False,False,True,False,False,False,True,False
2304,1,0,1,0,67,1,0,1,1,0,0,1,1,1,100.9,6733.15,0,False,True,False,False,True,False,False,True,False,False
606,1,0,1,1,38,1,0,1,0,1,1,1,1,0,81.0,3084.9,0,True,False,False,False,False,True,False,True,False,False
6219,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.7,25.7,1,True,False,False,True,False,False,False,False,False,True
7036,0,0,0,0,12,0,0,0,1,1,1,1,1,0,60.65,743.3,0,True,False,False,False,True,False,False,False,True,False
5967,1,1,0,0,4,0,0,0,0,0,0,0,0,1,25.2,102.5,1,True,False,False,True,False,False,True,False,False,False
681,0,0,1,1,61,1,0,0,0,1,1,1,1,1,73.8,4616.05,0,True,False,False,False,False,True,True,False,False,False
3746,0,0,1,0,1,1,0,0,0,0,0,0,0,1,68.95,68.95,1,False,True,False,True,False,False,False,False,True,False
4882,0,0,0,0,66,0,0,1,1,1,1,1,1,1,62.5,4136.4,0,True,False,False,False,False,True,True,False,False,False
6748,0,1,0,0,1,1,0,0,0,1,0,0,1,1,85.0,85.0,1,False,True,False,True,False,False,False,False,True,False
1125,1,1,1,0,39,1,1,0,1,1,0,1,1,1,105.65,4284.8,1,False,True,False,True,False,False,False,False,True,False
5541,0,0,0,0,61,1,1,0,0,1,1,1,1,1,106.6,6428.4,1,False,True,False,False,False,True,False,False,True,False
4501,0,0,0,0,39,1,0,0,0,0,0,0,0,0,20.7,762.45,0,False,False,True,False,False,True,False,True,False,False
1845,1,0,0,0,69,0,0,0,1,1,0,0,0,1,35.75,2492.25,0,True,False,False,False,True,False,True,False,False,False
6809,1,1,1,0,4,1,1,0,0,0,0,0,0,0,74.95,308.7,1,False,True,False,True,False,False,False,False,True,False
5714,0,0,1,1,4,1,1,0,1,0,0,1,1,1,97.95,384.5,1,False,True,False,True,False,False,False,False,True,False
3682,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.1,69.1,1,False,True,False,True,False,False,False,False,True,False
6449,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,False,False,True,True,False,False,False,False,False,True
133,1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.45,35.45,1,True,False,False,True,False,False,False,False,True,False
6223,0,0,1,1,7,1,0,0,0,0,0,0,0,1,69.0,506.9,1,False,True,False,True,False,False,False,False,True,False
2134,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,0,False,False,True,True,False,False,False,False,False,True
4686,0,1,0,0,72,1,1,1,1,1,1,0,1,1,107.4,7748.75,0,False,True,False,False,False,True,True,False,False,False
2818,1,0,1,1,29,1,0,1,0,0,0,1,1,0,94.65,2649.15,1,False,True,False,True,False,False,False,True,False,False
6479,0,0,0,0,1,1,0,0,0,0,0,1,0,1,55.0,55.0,1,True,False,False,True,False,False,False,True,False,False
1628,0,1,1,0,30,1,1,0,1,0,0,1,0,1,90.05,2627.2,0,False,True,False,True,False,False,False,False,True,False
2414,0,0,1,0,25,1,0,0,0,0,0,0,0,1,20.2,507.9,0,False,False,True,False,True,False,True,False,False,False
5374,0,0,0,0,10,1,1,0,0,0,0,0,0,1,74.75,799.65,1,False,True,False,True,False,False,False,False,True,False
2074,0,1,0,0,43,1,0,1,1,0,1,1,1,1,108.15,4600.7,1,False,True,False,True,False,False,False,True,False,False
4681,1,1,0,0,9,1,1,0,0,0,0,0,1,1,83.85,790.15,1,False,True,False,True,False,False,False,False,True,False
1731,0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1,False,True,False,True,False,False,False,False,True,False
3183,1,1,1,0,3,0,0,0,0,0,0,1,0,1,36.45,93.7,1,True,False,False,True,False,False,False,False,False,True
920,1,0,1,0,60,1,1,0,0,0,0,0,0,0,24.15,1505.9,0,False,False,True,False,True,False,True,False,False,False
5283,0,0,0,1,19,1,0,0,0,0,1,0,0,0,48.8,953.65,0,True,False,False,True,False,False,False,False,False,True
4063,0,0,0,0,10,1,1,0,1,1,0,0,1,1,94.85,953.45,1,False,True,False,True,False,False,False,False,True,False
5616,0,0,1,1,38,1,0,1,1,0,0,0,0,0,54.5,2076.05,0,True,False,False,True,False,False,False,False,True,False
290,1,1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,False,True,False,True,False,False,False,False,True,False
510,1,1,1,1,20,1,0,1,0,1,1,0,1,0,94.3,1818.3,0,False,True,False,False,True,False,False,True,False,False
6115,0,0,1,1,72,1,0,1,1,1,1,1,1,1,109.5,7854.9,0,False,True,False,False,False,True,False,True,False,False
6693,0,0,0,0,25,0,0,0,0,1,0,1,1,1,48.25,1293.8,0,True,False,False,True,False,False,False,False,True,False
4636,1,0,1,1,44,1,0,0,0,0,0,0,0,0,20.0,860.85,0,False,False,True,False,True,False,True,False,False,False
3955,1,0,1,0,29,0,0,0,0,0,0,1,1,1,45.9,1332.4,0,True,False,False,True,False,False,False,False,True,False
3103,0,1,0,0,1,1,0,0,0,0,0,0,0,1,19.45,19.45,1,False,False,True,True,False,False,False,False,True,False
4629,0,0,0,0,13,1,0,0,0,0,0,0,0,1,19.3,279.3,0,False,False,True,True,False,False,False,False,False,True
4749,1,0,0,0,5,1,0,0,0,0,1,0,0,1,49.2,216.9,1,True,False,False,True,False,False,False,False,True,False
6100,0,1,1,0,29,1,1,0,0,1,0,1,1,1,99.05,2952.85,1,False,True,False,True,False,False,True,False,False,False
1900,1,0,1,1,4,1,0,0,0,0,0,0,0,0,19.9,76.65,0,False,False,True,False,False,True,False,False,False,True
4262,1,1,0,0,2,1,0,1,0,1,0,1,0,0,66.4,94.55,1,True,False,False,True,False,False,True,False,False,False
366,1,0,1,0,23,1,0,1,0,0,0,0,1,1,59.95,1406.0,0,True,False,False,True,False,False,True,False,False,False
4404,1,0,0,0,24,1,0,0,1,1,0,0,1,1,89.55,2187.15,0,False,True,False,True,False,False,False,False,True,False
6570,0,0,0,0,4,0,0,1,0,0,0,0,0,1,29.15,110.05,0,True,False,False,True,False,False,False,False,False,True
6071,1,0,1,1,72,1,1,1,0,1,0,1,1,1,105.55,7542.25,0,False,True,False,False,False,True,True,False,False,False
5692,1,0,1,1,9,1,0,0,1,0,1,0,0,0,54.8,452.8,0,True,False,False,True,False,False,False,False,False,True
1795,0,0,1,0,19,1,1,0,0,1,0,0,1,0,89.65,1761.05,1,False,True,False,True,False,False,False,False,False,True
5657,1,0,1,0,18,1,1,0,0,0,0,1,1,1,94.75,1691.9,0,False,True,False,True,False,False,False,False,True,False
1161,1,0,0,1,1,0,0,0,1,0,0,0,0,1,31.35,31.35,1,True,False,False,True,False,False,False,False,False,True
3950,1,1,0,0,49,1,1,0,0,0,0,1,1,1,96.2,4718.25,1,False,True,False,True,False,False,False,False,True,False
3785,1,1,1,0,10,1,1,0,0,1,0,0,1,1,89.8,914.3,1,False,True,False,True,False,False,False,False,True,False
630,1,1,1,1,43,1,1,0,1,1,1,1,1,1,110.75,4687.9,1,False,True,False,True,False,False,True,False,False,False
6864,0,1,0,0,3,0,0,0,0,0,0,0,0,0,25.3,77.75,1,True,False,False,True,False,False,False,False,True,False
1730,1,0,0,0,1,1,1,0,0,0,0,1,0,1,59.85,59.85,1,True,False,False,True,False,False,False,False,True,False
1708,1,0,0,0,4,1,0,0,0,1,1,1,1,1,74.4,299.7,1,True,False,False,True,False,False,False,False,True,False
6179,0,1,0,0,11,1,1,0,0,0,0,1,1,1,95.15,997.65,1,False,True,False,True,False,False,True,False,False,False
5686,1,1,0,0,6,1,0,1,0,0,0,1,0,1,85.15,503.6,1,False,True,False,True,False,False,True,False,False,False
3377,1,0,1,0,68,1,1,0,0,0,0,0,0,0,25.05,1629.2,0,False,False,True,False,False,True,False,True,False,False
5110,0,0,0,0,8,1,1,0,0,0,0,0,0,1,73.5,632.2,0,False,True,False,True,False,False,False,False,True,False
4773,1,0,0,0,44,0,0,0,1,1,0,1,1,1,53.95,2375.4,1,True,False,False,False,True,False,False,False,False,True
4292,0,1,0,0,31,1,1,0,0,0,0,0,0,1,73.9,2217.15,1,False,True,False,True,False,False,False,False,True,False
3652,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,1,True,False,False,True,False,False,False,False,True,False
6760,1,0,0,1,4,1,0,1,0,0,0,0,0,1,49.4,184.4,1,True,False,False,True,False,False,False,False,True,False
4693,1,0,0,1,52,1,1,0,0,0,0,0,0,0,25.6,1334.5,0,False,False,True,False,False,True,False,True,False,False
3050,0,0,0,0,5,1,0,0,0,0,1,0,1,1,85.4,425.9,1,False,True,False,True,False,False,False,True,False,False
4548,0,0,0,0,22,1,0,0,1,0,0,0,1,1,84.3,1855.65,1,False,True,False,True,False,False,False,False,False,True
5115,1,0,1,0,46,1,0,1,1,1,1,0,0,0,65.65,3047.15,0,True,False,False,False,False,True,False,False,False,True
6581,0,1,0,0,54,1,1,0,1,0,1,1,0,0,72.1,3886.05,0,True,False,False,False,True,False,False,False,False,True
168,1,1,1,0,58,0,0,0,1,1,0,0,1,1,45.3,2651.2,1,True,False,False,True,False,False,False,False,True,False
2133,0,1,0,0,1,1,0,0,0,0,0,0,0,1,70.55,70.55,1,False,True,False,True,False,False,False,False,True,False
2517,1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.5,69.5,1,False,True,False,True,False,False,True,False,False,False
3004,1,0,1,1,1,1,0,0,0,0,0,1,1,0,89.15,89.15,1,False,True,False,True,False,False,False,False,False,True
629,1,1,1,0,49,1,1,0,1,0,0,0,1,0,90.05,4547.25,1,False,True,False,True,False,False,False,True,False,False
506,1,0,0,1,11,1,1,0,0,1,0,0,0,1,78.0,851.8,0,False,True,False,True,False,False,False,False,False,True
3010,1,1,0,1,38,1,1,1,0,0,0,0,0,1,80.45,3162.65,0,False,True,False,True,False,False,False,False,False,True
5362,1,0,1,1,65,1,1,0,0,0,0,0,0,0,24.75,1715.1,0,False,False,True,False,False,True,False,True,False,False
6195,1,0,0,0,4,1,1,0,0,0,0,0,0,1,72.2,305.55,1,False,True,False,True,False,False,True,False,False,False
3391,1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.0,73.45,0,False,False,True,True,False,False,False,False,False,True
5811,1,0,1,0,61,1,1,0,1,1,0,1,1,0,80.9,4932.5,0,True,False,False,False,False,True,True,False,False,False
2112,0,0,0,0,33,1,1,1,0,0,1,0,0,0,59.4,1952.8,0,True,False,False,False,True,False,False,False,True,False
867,0,0,0,0,5,1,0,0,0,0,0,0,0,1,20.5,104.3,0,False,False,True,True,False,False,False,False,False,True
4910,0,0,0,0,30,1,0,1,1,1,1,1,1,0,85.35,2530.4,1,True,False,False,False,True,False,True,False,False,False
4052,0,1,0,0,30,0,0,0,0,1,0,1,0,1,40.3,1172.95,1,True,False,False,True,False,False,False,False,True,False
3624,0,1,1,1,62,1,1,0,1,1,0,0,1,1,96.1,6019.35,0,False,True,False,True,False,False,False,True,False,False
2845,0,0,0,0,11,1,0,0,1,1,1,0,1,1,94.2,999.9,0,False,True,False,True,False,False,False,False,True,False
3380,1,1,1,0,1,1,1,0,0,0,0,1,1,1,95.1,95.1,1,False,True,False,True,False,False,False,False,True,False
5353,1,0,0,0,21,1,0,0,0,1,0,0,1,0,61.65,1393.6,0,True,False,False,True,False,False,False,False,False,True
3414,0,0,0,0,47,0,0,1,0,1,1,0,0,0,41.9,1875.25,0,True,False,False,False,False,True,False,False,False,True
2397,1,0,0,0,1,1,0,0,0,0,0,1,1,1,88.35,88.35,1,False,True,False,True,False,False,False,False,True,False
185,0,0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,True,False,False,True,False,False,False,False,True,False
2127,1,0,1,0,40,0,0,1,1,1,0,0,0,1,42.35,1716.45,1,True,False,False,False,True,False,False,False,True,False
2498,1,0,1,0,27,1,0,0,1,0,1,0,0,1,53.8,1389.85,0,True,False,False,True,False,False,False,False,True,False
5128,0,1,1,0,47,1,1,0,0,1,0,1,1,0,99.7,4747.2,0,False,True,False,True,False,False,False,False,True,False
2431,1,1,0,0,2,0,0,0,0,0,0,0,0,1,24.45,47.5,1,True,False,False,True,False,False,False,False,False,True
4387,1,0,0,1,1,1,0,0,0,0,0,0,0,1,20.25,20.25,0,False,False,True,True,False,False,False,False,False,True
2982,1,0,1,1,52,1,0,0,0,0,0,0,0,1,20.85,1071.6,0,False,False,True,False,True,False,False,True,False,False
948,1,1,0,0,35,1,1,0,0,1,0,1,1,1,99.05,3395.8,1,False,True,False,True,False,False,False,False,True,False
2804,1,0,1,0,9,0,0,0,0,0,0,0,0,0,24.1,259.8,1,True,False,False,False,True,False,True,False,False,False
2010,1,0,0,0,5,1,1,0,0,0,0,0,0,1,75.9,357.75,1,False,True,False,True,False,False,True,False,False,False
1984,0,0,1,1,14,1,1,0,1,0,0,0,1,1,90.9,1259.0,1,False,True,False,True,False,False,True,False,False,False
4709,0,1,0,0,56,1,1,1,1,0,0,0,1,1,96.85,5219.65,0,False,True,False,True,False,False,False,False,True,False
3344,1,0,0,0,10,1,1,0,0,0,0,0,0,1,74.15,811.8,1,False,True,False,True,False,False,False,False,False,True
4868,0,0,1,0,37,1,1,0,0,1,0,1,1,1,99.5,3762.0,1,False,True,False,True,False,False,False,False,True,False
1208,0,0,0,0,1,1,0,0,0,0,0,1,0,1,80.25,80.25,1,False,True,False,True,False,False,False,False,True,False
55,1,1,0,0,18,1,1,0,0,0,0,1,1,1,95.45,1752.55,1,False,True,False,True,False,False,False,False,True,False
262,1,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,False,True,False,True,False,False,False,False,True,False
2941,1,0,1,0,72,1,1,1,1,1,0,1,0,1,97.95,7114.25,0,False,True,False,False,False,True,False,True,False,False
4843,1,0,1,1,69,1,0,0,0,0,0,0,0,0,20.2,1376.5,0,False,False,True,False,False,True,True,False,False,False
5259,1,1,1,0,30,1,1,0,0,0,0,0,0,0,77.9,2351.45,0,False,True,False,True,False,False,False,False,False,True
5825,1,1,1,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,False,True,False,True,False,False,False,False,True,False
5638,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.95,19.95,1,False,False,True,True,False,False,False,False,True,False
949,1,0,1,1,35,1,0,0,0,0,0,0,0,0,20.5,759.35,0,False,False,True,False,False,True,True,False,False,False
3617,0,1,1,0,18,0,0,0,0,1,0,1,1,1,48.35,810.7,1,True,False,False,True,False,False,False,False,True,False
3973,0,0,1,1,43,0,0,1,0,1,1,1,1,1,60.4,2640.55,0,True,False,False,False,True,False,False,True,False,False
6142,0,0,1,0,42,1,1,0,0,0,0,0,0,1,50.25,2203.65,1,True,False,False,True,False,False,False,False,True,False
4549,0,0,0,1,17,1,1,0,1,1,1,0,0,1,92.7,1556.85,0,False,True,False,True,False,False,False,True,False,False
3417,0,0,1,1,8,1,0,0,1,0,1,0,0,0,56.3,401.5,0,True,False,False,True,False,False,True,False,False,False
2900,0,1,1,1,1,1,0,0,0,0,0,0,0,1,69.25,69.25,1,False,True,False,True,False,False,False,False,True,False
2974,1,0,0,0,28,1,1,1,1,0,0,0,1,1,94.5,2659.4,1,False,True,False,True,False,False,False,True,False,False
4292,0,1,0,0,31,1,1,0,0,0,0,0,0,1,73.9,2217.15,1,False,True,False,True,False,False,False,False,True,False
3085,1,0,0,0,3,1,1,0,1,1,0,1,1,1,105.35,323.25,1,False,True,False,True,False,False,True,False,False,False
6279,0,0,1,1,21,1,0,0,0,0,0,0,0,1,44.95,926.25,0,True,False,False,True,False,False,False,False,True,False
5207,0,1,1,0,24,0,0,0,0,1,0,0,1,1,40.65,933.3,1,True,False,False,True,False,False,False,True,False,False
1334,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.2,25.2,1,True,False,False,True,False,False,False,False,True,False
4318,1,0,0,0,56,1,0,0,1,0,1,1,1,1,75.75,4284.65,0,True,False,False,False,True,False,True,False,False,False
2940,1,1,0,0,53,0,0,0,1,1,0,1,1,1,54.45,2854.55,1,True,False,False,True,False,False,False,False,True,False
4217,1,1,1,0,14,1,1,0,0,0,0,0,0,1,75.1,1013.35,0,False,True,False,True,False,False,False,False,True,False
4310,1,0,0,0,72,0,0,1,1,1,1,1,1,1,65.6,4566.5,0,True,False,False,False,False,True,True,False,False,False
1661,0,1,1,0,65,1,1,0,1,1,0,1,1,1,108.8,7082.45,0,False,True,False,True,False,False,True,False,False,False
314,1,0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,1,False,True,False,True,False,False,False,False,True,False
5328,0,0,1,0,55,1,1,1,1,0,1,0,0,1,66.05,3462.1,0,True,False,False,False,True,False,False,True,False,False
5872,0,0,0,1,1,1,0,0,0,0,0,0,0,1,69.65,69.65,1,False,True,False,True,False,False,False,False,True,False
3252,1,0,1,1,17,1,1,1,0,0,1,0,0,1,62.1,1096.65,0,True,False,False,False,True,False,False,False,False,True
3942,1,0,0,0,1,1,0,0,0,0,0,0,0,1,42.9,42.9,1,True,False,False,True,False,False,False,False,True,False
3402,0,0,0,0,4,1,1,0,1,0,0,0,1,1,88.95,355.2,1,False,True,False,True,False,False,False,False,True,False
2227,1,0,1,1,58,1,0,0,0,0,0,0,0,1,19.55,1108.8,0,False,False,True,False,True,False,False,False,True,False
2529,1,1,0,0,45,1,0,1,0,1,0,0,1,0,62.7,2791.5,1,True,False,False,False,True,False,False,True,False,False
5702,1,1,1,1,71,1,1,1,1,0,0,1,1,1,105.1,7548.1,1,False,True,False,True,False,False,False,True,False,False
582,0,1,0,0,4,1,1,0,0,1,0,1,0,1,89.2,346.2,1,False,True,False,True,False,False,False,False,True,False
1892,1,1,0,0,4,0,0,0,1,0,0,1,1,1,50.95,207.35,0,True,False,False,True,False,False,False,True,False,False
2652,1,0,0,0,1,1,0,0,0,0,0,0,1,0,55.55,55.55,0,True,False,False,True,False,False,False,False,False,True
6013,0,1,1,0,50,1,1,0,0,0,1,1,1,1,100.65,5189.75,0,False,True,False,False,True,False,False,False,True,False
4802,0,0,0,0,28,1,0,0,1,0,1,0,0,0,54.65,1517.5,0,True,False,False,True,False,False,True,False,False,False
6388,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,1,False,False,True,True,False,False,False,False,False,True
168,1,1,1,0,58,0,0,0,1,1,0,0,1,1,45.3,2651.2,1,True,False,False,True,False,False,False,False,True,False
4212,0,0,0,0,1,1,0,0,0,0,0,1,1,0,90.6,90.6,1,False,True,False,True,False,False,False,False,True,False
4785,1,0,0,0,18,1,1,0,1,0,0,0,0,1,80.65,1451.9,1,False,True,False,True,False,False,False,False,True,False
5207,0,1,1,0,24,0,0,0,0,1,0,0,1,1,40.65,933.3,1,True,False,False,True,False,False,False,True,False,False
6235,1,1,1,1,22,0,0,1,0,0,0,0,1,0,40.05,880.2,1,True,False,False,True,False,False,False,False,False,True
474,0,0,1,1,1,1,0,0,1,0,0,0,0,1,74.7,74.7,1,False,True,False,True,False,False,False,False,True,False
1765,0,0,1,0,58,1,1,1,1,1,0,1,1,1,110.65,6526.65,0,False,True,False,False,True,False,False,True,False,False
5943,1,0,0,0,1,1,0,0,0,1,0,1,0,1,84.85,84.85,1,False,True,False,True,False,False,False,False,True,False
2431,1,1,0,0,2,0,0,0,0,0,0,0,0,1,24.45,47.5,1,True,False,False,True,False,False,False,False,False,True
5758,1,0,0,0,22,1,0,0,0,0,0,0,0,0,20.3,475.1,0,False,False,True,False,True,False,False,False,False,True
718,0,0,0,0,26,0,0,0,0,1,0,1,1,1,50.35,1277.5,0,True,False,False,True,False,False,False,True,False,False
3183,1,1,1,0,3,0,0,0,0,0,0,1,0,1,36.45,93.7,1,True,False,False,True,False,False,False,False,False,True
5057,1,0,0,0,9,1,1,0,0,0,0,0,0,1,75.85,724.65,0,False,True,False,True,False,False,False,False,True,False
3507,1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.75,78.3,0,False,False,True,True,False,False,False,False,False,True
3983,1,0,0,0,1,0,0,0,0,0,0,0,0,1,24.25,24.25,1,True,False,False,True,False,False,False,False,True,False
6788,1,0,0,1,25,1,0,0,0,0,0,0,0,0,20.8,460.2,0,False,False,True,True,False,False,False,False,False,True
2940,1,1,0,0,53,0,0,0,1,1,0,1,1,1,54.45,2854.55,1,True,False,False,True,False,False,False,False,True,False
4689,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.9,57.4,0,False,False,True,True,False,False,False,False,True,False
1764,1,0,1,1,63,1,1,1,0,1,1,0,1,0,75.7,4676.7,0,True,False,False,False,False,True,False,False,False,True
1132,0,1,1,0,11,1,1,0,0,1,1,1,1,1,104.05,1133.65,1,False,True,False,True,False,False,True,False,False,False
6840,1,0,0,1,1,1,0,0,0,0,0,0,0,1,19.3,19.3,0,False,False,True,True,False,False,False,False,False,True
2563,1,1,0,0,25,1,1,0,1,1,0,1,1,0,105.95,2655.25,1,False,True,False,True,False,False,False,False,False,True
843,0,0,0,0,13,0,0,1,0,0,0,0,0,1,30.85,394.1,0,True,False,False,True,False,False,True,False,False,False
5179,1,0,0,0,3,1,0,0,0,0,1,1,1,1,69.35,191.35,1,True,False,False,True,False,False,False,False,True,False
262,1,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,False,True,False,True,False,False,False,False,True,False
1669,0,0,0,0,8,1,1,0,0,0,0,0,0,1,74.6,548.9,0,False,True,False,True,False,False,False,True,False,False
4553,1,0,1,0,72,1,1,1,1,1,1,1,1,1,115.8,8424.9,0,False,True,False,False,False,True,True,False,False,False
2804,1,0,1,0,9,0,0,0,0,0,0,0,0,0,24.1,259.8,1,True,False,False,False,True,False,True,False,False,False
5664,0,1,0,0,10,1,0,0,0,1,0,0,1,1,84.6,865.55,1,False,True,False,True,False,False,False,True,False,False
6100,0,1,1,0,29,1,1,0,0,1,0,1,1,1,99.05,2952.85,1,False,True,False,True,False,False,True,False,False,False
6806,0,0,1,0,40,1,0,0,0,0,0,0,0,0,19.1,780.1,0,False,False,True,False,False,True,False,False,False,True
1785,1,0,1,1,68,1,1,1,1,1,1,1,1,1,92.2,6392.85,0,True,False,False,False,False,True,False,True,False,False
672,0,0,0,0,1,1,1,0,0,0,0,0,0,1,75.05,75.05,1,False,True,False,True,False,False,False,False,False,True
4149,1,0,1,0,71,0,0,0,1,0,0,1,1,0,49.35,3515.25,1,True,False,False,False,False,True,False,False,True,False
